Year,Make,Model,Engine,code,Master Make,Cyclinders,Size,Fuel Type
2015,BMW,BMW,328i xDrive,4 Cylinders 2.0L Twin Turbo DOHC,"","","",2.0,4,,,34854901
2015,BMW,BMW,335i,6 Cylinders 3.0L Twin Turbo DOHC,"","","",3.0,6,,,34855301
2015,BMW,BMW,335i GT xDrive,6 Cylinders 3.0L Twin Turbo DOHC,"","","",3.0,6,,,34855501
2015,BMW,BMW,335i xDrive,6 Cylinders 3.0L Twin Turbo DOHC,"","","",3.0,6,,,34855401
2015,BMW,BMW,428i,4 Cylinders 2.0L Twin Turbo DOHC,"","","",2.0,4,,,34784901
2015,BMW,BMW,428i Gran Coupe,4 Cylinders 2.0L Twin Turbo DOHC,"","","",2.0,4,,,34785101
2015,BMW,BMW,428i xDrive,4 Cylinders 2.0L Twin Turbo DOHC,"","","",2.0,4,,,34785001
2015,BMW,BMW,428i xDrive Gran Coupe,4 Cylinders 2.0L Twin Turbo DOHC,"","","",2.0,4,,,34785201
2015,BMW,BMW,435i,6 Cylinders 3.0L Twin Turbo DOHC,"","","",3.0,6,,,34785301
2015,BMW,BMW,435i Gran Coupe,6 Cylinders 3.0L Twin Turbo DOHC,"","","",3.0,6,,,34785501
2015,BMW,BMW,435i xDrive,6 Cylinders 3.0L Twin Turbo DOHC,"","","",3.0,6,,,34785401
2015,BMW,BMW,435i xDrive Gran Coupe,6 Cylinders 3.0L Twin Turbo DOHC,"","","",3.0,6,,,34785601
2015,BMW,BMW,528i,4 Cylinders 2.0L Twin Turbo DOHC,"","","",2.0,4,,,34855601
2015,BMW,BMW,528i xDrive,4 Cylinders 2.0L Twin Turbo DOHC,"","","",2.0,4,,,34855701
2015,BMW,BMW,535d,6 Cylinders 3.0L Turbo Dsl DOHC,"","","",3.0,6,Diesel,Diesel,34856201
2015,BMW,BMW,535d xDrive,6 Cylinders 3.0L Turbo Dsl DOHC,"","","",3.0,6,Diesel,Diesel,34856301
2015,BMW,BMW,535i,6 Cylinders 3.0L Twin Turbo DOHC,"","","",3.0,6,,,34855801
2015,BMW,BMW,535i GT,6 Cylinders 3.0L Twin Turbo DOHC,"","","",3.0,6,,,34856001
2015,BMW,BMW,535i GT xDrive,6 Cylinders 3.0L Twin Turbo DOHC,"","","",3.0,6,,,34856101
2015,BMW,BMW,535i xDrive,6 Cylinders 3.0L Twin Turbo DOHC,"","","",3.0,6,,,34855901
2015,BMW,BMW,550i,8 Cylinders 4.4L Twin Turbo DOHC,"","","",4.4,8,,,34856401
2015,BMW,BMW,550i GT,8 Cylinders 4.4L Twin Turbo DOHC,"","","",4.4,8,,,34856601
2015,BMW,BMW,550i GT xDrive,8 Cylinders 4.4L Twin Turbo DOHC,"","","",4.4,8,,,34856701
2015,BMW,BMW,550i xDrive,8 Cylinders 4.4L Twin Turbo DOHC,"","","",4.4,8,,,34856501
2015,BMW,BMW,640i,6 Cylinders 3.0L Twin Turbo DOHC,"","","",3.0,6,,,34788601
2015,BMW,BMW,640i Gran Coupe,6 Cylinders 3.0L Twin Turbo DOHC,"","","",3.0,6,,,34788801
